# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1563848	bitcoin	1	1036	0	4	9.7	74100	12451	recent@bitcoin|top@bitcoin|recent@bitdevs	HOT,SIGNAL	various clanker summaries of the Liquid vulnerability
1563920	bitcoin	1	735	0	11	7.5	74100	12451	recent@bitcoin|top@bitcoin	SIGNAL	Liquid "whitehat" trying sending funds back?
1563917	AskSN	2	261	0	1	7.7	1532836	401	recent@bitcoin_beginners|top@bitcoin_beginners	SIGNAL	I have good news and bad news.
1563810	bitcoin	1	193	0	3	10.8	1301409	51	recent@bitdevs|top@bitdevs	SIGNAL	What's the status on freeing Samourai?
1563987	mempool	1	147	0	1	3.7	263526	653	recent@lightning|top@lightning|recent@mempool	SIGNAL	Blockstream's Liquid Explorer still stacking blocks
1564011	lightning	1	146	0	1	2.0	163128	3821	recent@lightning|top@lightning	FRESH,SIGNAL	Onion message jamming in the lightning network - Erick Cestari
1564015	AI	1	125	0	2	1.8	1054143	1207	recent@AI|top@AI	FRESH,SIGNAL	Google Puts Voice AI Inside Gmail, Docs and Keep
1563068	AskSN	2	23081	0	43	31.6	1245155	313	recent@lightning	HOT	Should we want to grow Stacker News? If so, how?
1563313	meta	1	7069	0	75	20.4	879734	9245	recent@meta|top@meta	HOT	Shitcoin/scam ads on SN - yay or nay, and why?
1563609	bitcoin	1	2774	0	83	15.2	74100	12451	recent@bitcoin|top@bitcoin|recent@bitdevs	HOT	4k BTC Liquid pegout, OP_Return: "We are whitehats"
1563516	meta	1	1937	0	12	16.8	280679	23122	recent@bitcoin|top@bitcoin|recent@meta	HOT	Is it finally happening today?
1563524	lol	2	1823	0	4	16.7	263526	653	recent@mempool|top@mempool	HOT	Did Liquid just stop mining? Last block mined 4h ago
1563324	bitcoin	1	1392	0	3	20.0	375687	3173	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners	HOT	If there's one group that never rests, it's scammers.
1563642	meta	1	1094	0	3	14.4	92827	2865	recent@meta|top@meta	HOT	SNZ has a maintenance week
1563448	lol	2	995	0	4	18.0	1	27298	recent@bitcoin|top@bitcoin		Seinfeld Bitcoin clips montage
1563340	bitcoin	1	865	0	10	19.7	178	932	recent@bitcoin|top@bitcoin		Sunday Survey: What's the natural mNAV of treasury companies?
1563140	bitcoin	1	821	0	1	26.6	387549	3	recent@bitcoin|recent@privacy		Try out hardware wallet signing coinjoins 🕶️
1563585	AI	1	534	0	0	15.8	12309	3655	recent@AI|top@AI		The jobs apocalypse is postponed. An AI jobs boom is here
1563451	bitcoin	1	517	0	1	18.0	593189	867	recent@bitcoin|top@bitcoin		"we do not accept bitcoin / we feel a general hatred for Bitcoins"
1563296	bitcoin	1	469	0	3	20.8	1532699	347	recent@bitcoin|top@bitcoin		Bitcoin Is Starting to Look Like “Digital Gold”
1563660	tech	1	338	0	0	13.9	161788	10366	recent@tech|top@tech		Nitter is unarchived and will continue
1563169	meta	1	332	0	0	24.3	36151	1622	recent@meta		This Day on SN: September 6
1563300	tech	1	276	0	0	20.7	161788	10366	recent@tech|top@tech		Intellectual Fly Is Open
1563066	tech	1	250	0	2	31.7	328182	3970	recent@tech		Cathie Wood: This Hasn't Happened Since Before The Depression | In The Know
1563094	openagents	1	236	0	0	29.7	534967	238	recent@openagents		Episode 279: Raiding Claude Code
1563713	bitcoin	1	228	0	4	12.7	296825	5282	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners		Do you understand this?
1563578	AI	1	208	0	0	15.9	280679	23122	recent@AI|top@AI		LLM Reverse Engineering: The 32% Binary Barrier
1563754	bitcoin	1	155	0	2	12.2	296825	5282	recent@bitcoin_beginners|top@bitcoin_beginners|recent@lightning		I don’t believe we shall ever have good money again
1562933	bitcoin	1	131	0	0	35.4	1532836	401	recent@bitcoin_beginners|recent@bitcoin_Mining|recent@bitcoinplusplus		Blockparty statistics 38
1563071	AskSN	2	98	0	0	31.2	1532836	401	recent@bitcoin_beginners|recent@bitcoin_Mining|recent@bitcoinplusplus		Recovering your Mostro account 🧌 is reduced to 12 words.
1563614	bitcoin	1	92	0	2	15.1	280679	23122	recent@bitcoin_Mining|top@bitcoin_Mining		600 BTC Mined in 2010 Moves After 16 Years of Dormancy
1563283	lightning	1	84	0	1	21.1	440729	250	recent@lightning|top@lightning		Biggest Channel Opened Today (5.0 BTC) + New Node Spotlight (029e0eb118a374f1f…)
1562920	bitcoin_Mining	1	82	0	2	35.8	864760	83	recent@bitcoin_Mining		38th block party, still no 2nd block for Rigly
1563023	bitcoin	1	77	0	0	32.9	1301409	51	recent@nostr		Help doesn't ask where you are from
1563977	lightning	1	76	0	13	4.1	1563015	23	recent@lightning|top@lightning		Zaps without a receiving wallet become credits, permanently
1563854	AI	1	42	0	0	9.6	934429	336	recent@AI|top@AI		The next AI revolution is autonomy.
1563886	AI	1	41	0	0	8.6	1208996	495	recent@AI|top@AI		❤️🤖 AI is entering a place we never imagined: Our minds 🧠
1562936	mempool	1	21	0	5	35.2	973488	78	recent@mempool		What do you think about CIA?
