# id	sub	tier	score	bounty	ncom	ageH	op_since	op_nitems	hits	tags	title
1564812	meta	1	2198	0	6	3.9	191840	7803	recent@meta|top@meta	HOT,SIGNAL	@nitter is back again
1564480	bitcoin	1	1294	0	1	11.9	280679	23134	recent@bitcoin|top@bitcoin	HOT,SIGNAL	Coldcard exploiter moves 45% of funds stolen from 'Wave 3' attacks, Galaxy says
1564656	bitcoinplusplus	1	662	0	1	7.7	462245	303	recent@bitcoinplusplus|top@bitcoinplusplus	SIGNAL	Liquid Hacked — Last Week in Bitcoin (Aug 31 - Sep 06)
1564734	AskSN	2	255	0	2	6.1	1532836	414	recent@bitcoin_beginners|top@bitcoin_beginners|recent@bitcoinplusplus	SIGNAL	I begin the story between Blockstream and Hackers, and then the negotiation
1563609	bitcoin	1	2806	0	86	34.2	74100	12486	recent@bitcoin|recent@bitdevs	HOT	4k BTC Liquid pegout, OP_Return: "We are whitehats"
1564335	bitcoin	1	2767	0	43	13.4	74100	12486	recent@bitcoin|top@bitcoin	HOT	Liquud White hat  returns 3400 BTC
1564232	AskSN	2	1965	0	20	15.3	1242375	230	recent@bitcoin|top@bitcoin	HOT,SELF_POST_OPP	Who will be the next big Bitcoin hack?
1563516	meta	1	1937	0	12	35.8	280679	23134	recent@bitcoin|recent@meta	HOT	Is it finally happening today?
1564196	bitcoin	1	1896	0	8	15.9	74100	12486	recent@bitcoin|top@bitcoin|recent@bitdevs	HOT	Mononaut explains the Liquid vulnerability
1563524	lol	2	1833	0	4	35.7	263526	662	recent@mempool	HOT	Did Liquid just stop mining? Last block mined 4h ago
1564105	security	1	1773	0	16	18.1	303620	6354	recent@bitcoin|top@bitcoin|recent@security	HOT	Will Liquid Lose 1:1 BTC Parity?
1564011	lightning	1	1690	0	1	20.9	163128	3827	recent@lightning|top@lightning	HOT	Onion message jamming in the lightning network - Erick Cestari
1564128	bitcoin	1	1545	0	15	17.6	1264102	85	recent@bitcoin|top@bitcoin	HOT	Book Collecting For Bitcoiners, Part 1
1563920	bitcoin	1	1251	0	21	26.4	74100	12486	recent@bitcoin	HOT	Liquid "whitehat" trying sending funds back?
1564194	lightning	1	1100	0	1	16.1	440729	251	recent@lightning|top@lightning	HOT	Biggest Channel Opened Today (5.0 BTC) + New Node Spotlight (029fedc957baf4262…)
1563642	meta	1	1094	0	3	33.3	92827	2865	recent@meta	HOT	SNZ has a maintenance week
1563848	bitcoin	1	1036	0	4	28.6	74100	12486	recent@bitcoin|recent@bitdevs	HOT	various clanker summaries of the Liquid vulnerability
1564409	bitcoin	1	915	0	3	12.7	1547920	6	recent@bitcoin|top@bitcoin		Sovran_Bitcoin an Opinionated alternitive to Nix-Bitcoin
1564126	AI	1	795	0	6	17.6	297791	7694	recent@AI|top@AI		Nvidia's Jensen Huang says 'AGI has arrived' and congratulates OpenAI
1564117	DIY	3	555	0	4	17.9	280679	23134	recent@tech|top@tech		Build a digitally sovereign second brain
1563585	AI	1	534	0	0	34.8	12309	3655	recent@AI		The jobs apocalypse is postponed. An AI jobs boom is here
1563917	AskSN	2	422	0	3	26.6	1532836	414	recent@bitcoin|recent@bitcoin_beginners		I have good news and bad news.
1563660	tech	1	339	0	1	32.9	161788	10372	recent@tech		Nitter is unarchived and will continue
1563987	mempool	1	321	0	1	22.7	263526	662	recent@lightning|top@lightning|recent@mempool		Blockstream's Liquid Explorer still stacking blocks
1564330	bitcoin	1	247	0	0	13.5	280679	23134	recent@bitcoin|top@bitcoin|recent@bitcoin_Mining		Avoiding Single Points of Failure
1564098	AskSN	2	237	0	0	18.3	1532836	414	recent@bitcoin|top@bitcoin|recent@bitcoin_beginners		Mostro 🧌 creates an identity for you when you log in for the first time
1563713	bitcoin	1	228	0	4	31.7	296825	5284	recent@bitcoin|recent@bitcoin_beginners|recent@lightning		Do you understand this?
1564133	AI	1	220	0	4	17.4	280679	23134	recent@AI|top@AI		AI keeps stubbornly refusing to take our jobs
1563578	AI	1	208	0	0	34.8	280679	23134	recent@AI		LLM Reverse Engineering: The 32% Binary Barrier
1563810	bitcoin	1	193	0	8	29.8	1301409	53	recent@bitdevs		What's the status on freeing Samourai?
1563892	AskSN	2	176	0	3	27.4	792262	1754	recent@bitcoin		Would you receive that package at home?
1563754	bitcoin	1	155	0	2	31.2	296825	5284	recent@bitcoin_beginners|recent@lightning		I don’t believe we shall ever have good money again
1564015	AI	1	125	0	2	20.8	1054143	1212	recent@AI|top@AI		Google Puts Voice AI Inside Gmail, Docs and Keep
1564231	lightning	1	115	0	4	15.3	263526	662	recent@lightning|top@lightning		judge Lightning on what it moves, here the numbers
1563886	AI	1	110	0	0	27.5	1208996	495	recent@AI		❤️🤖 AI is entering a place we never imagined: Our minds 🧠
1563614	bitcoin	1	92	0	2	34.1	280679	23134	recent@bitcoin_Mining		600 BTC Mined in 2010 Moves After 16 Years of Dormancy
1564332	bitcoin_beginners	1	57	0	0	13.5	238412	249	recent@bitcoin_beginners|top@bitcoin_beginners|recent@nostr		Update from Milad
1564817	bitcoin_beginners	1	42	0	0	3.6	238412	249	recent@bitcoin_beginners|top@bitcoin_beginners|recent@nostr		Help Veronica Bridge The Gap
1564522	bitcoin_Mining	1	42	0	2	10.8	280679	23134	recent@bitcoin_Mining|top@bitcoin_Mining		Starcloud wants to mine bitcoin in space -- what could go wrong?
1564210	lightning	1	22	0	2	15.7	263526	662	recent@lightning|top@lightning		Sado Island Venue Launches Bitcoin Lightning Payments
1564127	AI	1	21	0	0	17.6	1490792	461	recent@bitcoin_Mining|top@bitcoin_Mining		Antimatter | AI Infrastructure Built for Energy Constraints
1564113	security	1	21	0	0	18.0	297791	7694	recent@security|top@security		N-able Issues Fourth N-central Hotfix in Five Weeks for Unauthenticated RCE Flaw
1564902	bitcoin_beginners	1	0	0	0	0.8	296825	5284	recent@bitcoin_beginners|top@bitcoin_beginners|recent@lightning	FRESH	A look at the latest Cashu releases to start the week
1564889	devs	1	0	0	0	1.4	1248037	2009	recent@devs|top@devs	FRESH	Emacs Bedrock 2.0 | Hacker News
